order_id,order_date,order_time,order_status,shipping_cost,customer_id,customer_email,customer_first_name,customer_last_name,customer_phone,customer_age,customer_gender,customer_registration_date,customer_city,customer_state,product_id,product_name,product_category,product_subcategory,product_brand,product_cost,product_list_price,warehouse_id,warehouse_city,warehouse_state,warehouse_country,quantity_ordered,payment_method,payment_status,order_returned,payment_refunded,shipping_address_line1,shipping_address_line2,shipping_city,shipping_state,shipping_zip,shipping_country,shipping_method
c925dc39-2410-4f30-88be-72b5e6ae9250,13-Jan-2024,09:49:21,pending,9.02,01bbaf9f-0b23-4e35-bb6c-4265e128e506,gregory.thomas@gmail.com,Gregory,Thomas,+16364518455,24,Other,2022/04/10,Phoenix,AZ   ,PRD_116,Nike Pant,Apparel,Pants,Nike,124.24,269.34,WH_024,Phoenix,AZ,US,1,credit_card,pending,1,true,536 Park Rd,Apt 509,Phoenix,AZ,85008,US,standard
ae9d3a33-aefd-439b-9b75-e9e7333c05ce,2024/01/06,18:15:45,pending,0.62,72570969-6a92-4514-92e8-3eb38435ee93,michael.wilson@gmail.com,Michael,Wilson,(765) 276-3564,44,F,2021/05/07,Phoenix,AZ,PRD_215,Colgate First Aid,Healthcare,First Aid,Colgate,39.78,76.99,WH_030,Philadelphia,PA,US,7,credit_card,pending,pending,pending,934 Second Ave,Apt 179,Phoenix,AZ,85005,US,overnight
ba324ff2-3ca9-411f-8336-627fb19ea810,01 March 2024,13:07:59,pending,8.1,4d21409d-c8a8-4b3e-83d3-cb00a6dd7278,christopher.lee@gmail.com,Christopher,Lee,602-741-3086,71,M,2021/11/02,San Diego,CA,PRD_045,Samsung Tablet Mini,Electronics,Tablets,Samsung,599.84,1009.9,WH_049,San Jose,CA,US,8,debit_card,pending,pending,pending,6259 Main St,Apt 765,San Diego,CA,92107,US,overnight
afcbbb7a-8288-413a-a064-7c7265dfef3e,18-Feb-2024,21:35:46,pending,0.9,987716a6-7c14-451d-8681-050c7dd56133,thomas.hill@gmail.com,Thomas,Hill,956-940-1611,44,M,2022-02-16,Austin,TX,PRD_388,Under Armour Recovery Premium,Sports,Recovery,Under Armour,83.95,144.0,WH_018,Houston,TX,US,6,paypal,pending,no,false,4152 First St,,Austin,TX,78713,US,standard
4180c6b5-2a7f-49cd-963b-be225834c5f2,2024/03/02,22:13:57,pending,6.53.0.0,3781fe23-ad18-4470-bd30-548d6d51b727,christopher.hill@gmail.com,Christopher,Hill,597-448-5177,39,  Other  ,"April 21, 2021",Dallas,TX,PRD_295,Reebok Fitness Equipment,Sports,Fitness Equipment,Reebok,215.2,406.41,WH_033,San Antonio,TX,US,8,apple_pay,pending,pending,pending,9677 Park Rd,Ap3 90,Dallas,TX,75208,US,express
76d24704-b8eb-475d-9482-c64cad43de2e,"Mar 16, 2024",01:23:10,pending,7.33,45207915-40b6-40cd-9980-4c15f85e5265,john.anderson@gmail.com,John,Anderson,+15059717389,,Other,2021/12/31,San Antonio,TX,PRD_391,Adidas Recovery,Sports,Recovery,Adidas,85.72,117.74,WH_019,Houston,TX,US,9,debit_card,pending,1,yes,6311 Second Ave,Apt 328   ,San Antonio,TX,78213,US,overnight
6fca6216-3612-4226-8a7b-9804dcff5f7b,"February 16, 2024",11:04:03,cancelled,1.87,174b3846-3491-4164-9eff-e6a99fa8a9b6,matthew.jones@gmail.com,Matthew,Jones,(535) 795-1040,64,F,06 April 2023,San Jose,CA,PRD_340,Reebok Yoga Equipment Sport,Sports,Yoga Equipment,Reebok,84.69,106.34,WH_047,San Jose,CA,US,10,paypal,failed,pending,pending,7431 Maple St,apt 475,San Jose,CA,95107,US,overnight
1c3eda5c-fdb2-4c3e-a862-bb9f5b63a4cd,2024-02-26,08:24:11,delivered,2.68,4f4401d3-f781-4ecf-b846-a36c2be67e28,christopher.davis@gmail.com,Christopher,Davis,738.657.9653,22,Other,19 August 2023,Los Angeles,CA,PRD_092,Mi Air Conditioner Mini,Electronics,Air Conditioners,Mi,1044.52,1478.61,WH_047,San Jose,CA,US,7,credit_card,success,true,1,994 Main St,Apt 182,Los Angeles,CA,90004,US,overnight
c248ac6f-cf1f-4c56-b267-eed91dffe543,2024/01/24,14:42:25,pending,8.86,8991a75a-f82d-49ed-af33-1b8d1c3ef593,james.garcia@gmail.com,James,Garcia,803-484-1106,62,F,2022/01/10,San Jose,CA,PRD_495,Nestle Organic Food Sport,Groceries,Organic Foods,Nestle,5.96,13.06,WH_036,San Diego,CA,US,9,google_pay,pending,TRUE,1,5082 Park Rd,Apt 85,Nashville,TN,37208,US,express
11bd3966-e96b-4d57-a8c3-cf32323f4428,2024-03-26,10:28:08,pending,6.52,08cfdb6a-590b-4605-80b8-83e024be5e05,richard.harris@gmail.com,Richard,Harris,+16516725616,50,Other,"Nov 26, 2021",Columbus,OH,PRD_024,LG Speaker Max,Electronics,Speakers,LG,1461.63,2190.72,WH_042,Dallas,TX,US,4,paypal,failed,false,,3821 Oak Ave,,Columbus,OH,43208,US,standard
241d5596-26b2-4858-a695-ce90cd56ab58,2024-03-13,23:45:27,shipped,1.16,fb5fadef-d495-4efd-968e-c818b9a3b8eb,kevin.anderson@gmail.com,Kevin,Anderson,(243) 962-9534,34,F,"Sep 28, 2022",Fort Worth,TX,PRD_076,Dell Refrigerator Pro,Electronics,Refrigerators,Dell,436.08,759.46,WH_018,Houston,TX,US,4,credit_card,success,0,false,3873 Main St,A#t 21,Fort Worth,TX,76103,US,express
0c4887d4-aa99-4d28-bf7a-634a97c70c66,2024-02-17,18:55:44,pending,4.68,f1df5eaa-bac7-4b1b-99a3-0af579441758,patrick.carter@gmail.com,Patrick,Carter,345-489-5292,23,M,2022/01/25,Boston,MA,PRD_356,Under Armour Cycling Deluxe,Sports,Cycling,Under Armour,195.15,459.75,WH_016,Houston,TX,US,6,apple_pay,pending,pending,pending|pending_alt,4329 Maple St,Apt 121,Boston,MA,02108,US,express
55b77f63-40ba-42df-a2d3-15fab2671179,09-Jan-2024,05:16:26,cancelled,5.38,ced3034b-9e81-4c4a-8c33-cffb894a4b9e,james.martin@gmail.com,James,Martin,452.962.9830,65,Other,2023/08/09,Phoenix,AZ,PRD_171,Nike Sneaker,Apparel,Sneakers,Nike,102.77,183.76,WH_021,Phoenix,AZ,US,6,deyit_card,failed,0,0,5462 Cedar Ave,Apt 443,Dallas,TX,75206,US,express
51caa594-cdf1-4a8e-8baf-3a1f1d58e0e3,2024-03-20,10:09:02,pending,2.91,54a93c94-6e0b-45cb-b314-8724cebe3e77,justin.adams@gmail.com,Justin,Adams,438.221.3032,33,Other,"February 05, 2024",Houston,TX,PRD_427,Pepsi Meat Sport,Groceries,Meat,Pepsi,20.12,29.43,WH_020,Houston,TX,US,8,appleypay,pending,no,0,1906 Main St,Apt 864,Houston,TX,77005,US,overnight
c8c459cd-74d4-42d9-bc31-5c020a3bf527,2024/01/15,07:32:38,cancelled,9.57,15101dab-29e6-4775-bb09-aef8af4c1919,thomas.perez@gmail.com,Thomas,Perez,+17314126325,51,F,"February 01, 2022",Phoenix,AZ|AZ_alt,PRD_319,Reebok Team Sport Classic,Sports,Team Sports,Reebok,97.99,199.55,WH_021,Phoenix,AZ,US,1,crexit_card,failed,1,true,8739 Main St,Apt 183,Phoenix,AZ,85008,US,standard
3f8ebd0e-7712-42d9-9ce6-99595d2ab90f,2024/03/26,08:58:12,pending,4.56,0b7d582a-6b3c-4bc3-a20f-c4faf6c6cd5b,justin.baker@gmail.com,Justin,Baker,340.583.9171,30,M,"May 08, 2022",Chicago,IL,PRD_382,Yonex Recovery Deluxe,Sports,Recovery,Yonex,346.26,595.69,WH_015,Chicago,IL,US,8,debit_card,pending,false,no,3559 Oak Ave,Apt 377,Chicago,IL,60610,US,overnight
abd232ae-3d8c-45e0-bb4f-b6388eb852e9,"March 22, 2024",13:02:39,pending,2.5,aeb78d08-20dd-4063-a067-82d8d7d55e15,dennis.king@gmail.com,Dennis,King,554.620.8966,23,M,20 August 2023,Austin,TX,PRD_428,General Mills Meat Deluxe,Groceries,Meat,General Mills,15.06,36.2,WH_043,Dallas,TX,US,8,apple_pay,pending,0,false,6341 Main St,Apt 337,San Jose,CA,95103,US,overnight
3d44ef5c-c0fd-4e97-bf5b-b25ebbd792be,2024-01-11,19:23:21   ,shipped,3.93,cc77c2a5-5e92-4041-adb7-330afc8c40a7,david.perez@gmail.com,David,Perez,(973) 938-3240,75,Other,24-Apr-2022,Columbus,OH,PRD_299,Wilson Fitness Equipment Sport,Sports,Fitness Equipment,Wilson,50.97,95.54,WH_012,Chicago,IL,US,4,credit_card,success,false,0,7925 Main St,Apt 787|Apt 787_alt,Columbus,OH,43210,US,express
559bfed3-7df7-40a0-98a2-4a48c644478f,2024-03-04,16:12:13,delivered,7.94,acac8dad-5d42-4fbe-9bab-2ccad15a2f7a,william.thompson@gmail.com,William,Thompson,980.516.6567,18,M,17 September 2022,Dallas   ,TX,PRD_306,Reebok Fitness Equipment Classic,Sports,Fitness Equipment,Reebok,215.65,374.36,WH_020,Houston,TX,US,2,google_pay,success,0,no,5897 Second Ave,Apt 374,Dallas,TX,75207,US,express
17dab98c-ed96-4c1b-a82b-c161a2485e0f,16-Mar-2024,21:42:54,cancelled,6.59,02e823db-783c-4421-8835-9f9aa9eca866,george.martin@gmail.com,George,Martin,7858089784,59,Other,2022-04-02,Baltimore,MD,PRD_370,Adidas Nutrition Deluxe,Sports,Nutrition,Adidas,220.28,300.75,WH_009,Los Angeles,CA,US,3,credit_card,failed,1,true,1923 Oak Ave,Apt 47,Baltimore,MD,21208,US,express
1cfa8547-07a5-4c4e-90c0-78638314acfa,16 February 2024,16:17:33,pending,9.14,24262847-5503-4338-878f-75b360dfc463,alexander.wright@gmail.com,Alexander,Wright,+12912723935,34,F,09 December 2021,Jacksonvil3e,FL,PRD_037,Sony Tablet,Electronics,Tablets,Sony,234.64,298.03,WH_014,Chicago,IL,US,4,gooyle_pay,pending,1,1,9440 Cedar Ave,  Apt 362  ,Jacksonville,FL,32208,US,overnight
4bde0770-cdf4-4dda-998e-1df71a8ed0a6,2024-02-02,16:37:39,shipped,3.54,bbc9e4d8-7003-4ab4-8e6d-23d46a416878,frank.carter@gmail.com,Frank,Carter,261-417-1215,47,F,2021/04/10,Philadelphia,PA,PRD_303,Puma Fitness Equipment Sport,Sports,Fitness Equipment,Puma,14.65,21.49,WH_032,San Antonio,TX,US,2,debit_card,success,true,1,5932 Second Ave,Apt 508,Philadelphia,PA,19106,US,overnight
790eccfe-acd2-4447-958a-9fb23819815b,04 January 2024,06:27:49,pending,1.67,50f197c8-0154-46ef-9ed7-12a1590cc786,richard.allen@gmail.com,Richard,Allen,301-931-6493,26ERROR,M,"Nov 20, 2022",Jacksonville,FL,PRD_102,Adidas Shirt,Apparel,Shirts,Adidas,198.85,254.24,WH_043,Dallas,TX,US,6,paypal,failed,no,false,6854 Park Rd,Apt 91,Jacksonville,FL,32209,US,overnight
19111faa-52f7-4ffe-93a5-14fb6dc73b1c,03-Mar-2024,01:29:46,delivered,9.61,bd59e2d6-09a0-4a7a-bcfa-466292fe8d61,john.hill@gmail.com,John,Hill,+14856614995,54,Other,22-Feb-2022,Dallas,TX,PRD_265,Oral-B Eye Care,Healthcare,Eye Care,Oral-B,58.77,99.0,WH_035,San Antonio,TX,US,6,paypal,success,0,,9262 Cedar Ave,apt 805,Dallas,TX,75207,US,express
19592917-92b2-413a-a3a0-b243ac9b3409,"February 10, 2024",09:34:48,pending,2.92,1637f95f-850a-485c-be33-7c3ce6e18226,thomas.thomas@gmail.com,Thomas,Thomas,7975151436,48,F,2023-06-18,Nashville,TN,PRD_248,Pampers Dental Care Deluxe,Healthcare,Dental Care,Pampers,69.99,158.55,WH_034,San Antonio,TX,US,6,credit_card,pending,no,false,9448 First St,Apt#229,Nashville,TN,37206,US,standard
dcb5f9f9-3c38-460a-9711-30a0314a7c8c,22 January 2024,09:21:01,cancelled,4.16,c55433af-8b87-4a5a-995a-88ef935fd00b,mark.nguyen@gmail.com,Mark,Nguyen,6239744727,21,F,08 May 2022,Philadelphia,PA,PRD_100,Asics Shirt,Apparel,Shirts,Asics,88.01,124.04,WH_030,Philadelphia,PA,US,1,debit_card,failed,true,true,4397 Main St,Apt 422,Philadelphia,PA,19110,US,overnight
2780a64d-26dc-4ae5-9a69-2aa6ebd4c115,2024-02-03,20:50:04,pending   ,6.0,2b9c47af-2d0a-4475-a964-d7f9462f7f2d,david.ramirez@gmail.com,David,Ramirez,317-679-2233,66,M,2021/10/22,New York,NY,PRD_108,Nike Pant Classic,Apparel,Pants,Nike,84.36,138.2,WH_004,New York,NY,US,6,credit_card,pending,false,false,171 Second Ave,Apt 453,Fort Worth,TX,76109,US,express
ca5ee968-f02d-4f1b-855f-6389b54b4ca4,"February 13, 2024",13:59:29,pending,5.51,b44f7817-8455-485d-bdbb-03e5f3ff8ebe,william.brown@gmail.com,William,Brown,+12312628847,45,Other,"October 19, 2023",Fort Worth,TX,PRD_236,Oral-B Medical Device Deluxe,Healthcare,Medical Devices,Oral-B,144.29,187.74,WH_031,San Antonio,TX,US,8,google_pay,pending,no,no,5716 Maple St,Apt 333,Fort Worth,TX,76107,US,overnight
4e000bba-d84f-4b79-b3c8-79a69279dde7,"Jan 06, 2024",19:36:14,delivered,8.9,3512fa2d-36f7-4369-923d-22158f0f1044,michael.flores@gmail.com,Michael,Flores,6834498483,27,F,"March 08, 2023",Dallas,TX,PRD_021,Sony Speaker,Electronics,Speakers,Sony,264.25,465.83,WH_022,Phoenix,AZ,US,1,credit_card,success,yes,1,6209 Elm Dr,  Apt 700  ,Columbus,OH,43202,US,standard
62a04e67-d101-484f-90b3-8661160bcc03,04-Feb-2024,18:14:28,shipped,6.18,44ed54d2-9630-40db-84f9-22616ad8fe53,george.thompson@gmail.com,George,Thompson,2407717347,66,Other|Other_alt,"Sep 01, 2022",San Jose,CA,PRD_098,Nike Shirt Classic,Apparel,Shirts,Nike,91.21,158.39,WH_045,Dallas,TX,US,6,google_pay,success,0,false,3580 Elm Dr,Apt 584,Boston,MA,02108,US,overnight
bfce2970-caa4-48de-9e98-b729b26b85ab,25-Mar-2024,20:54:02,delivered,9.85,d3ab3e41-b599-4696-aef4-ff332eb0a708,anthony.rivera@gmail.com,Anthony,Rivera,8724465366,70,O2her,04 June 2021,Chicago,IL,PRD_153,Levi T-Shirt Premium,Apparel,T-Shirts,Levi,218.92,291.52,WH_014,Chicago,IL,US,3,google_pay,success,true,true,554 Cedar Ave,apt 870,Charlotte,NC,28208,US,standard
80fb5c20-afd0-4c2f-ac16-cd0b5d7e6cf1,11 January 2024,21:57:37,shipped,7.17,2fc6f299-89ef-4bd6-a8cd-628b8388bf5c,gary.nguyen@gmail.com,Gary,Nguyen,851-650-1871,27,M,2021/05/21,Houston,TX,PRD_375,Spalding Nutrition Deluxe,Sports,Nutrition,Spalding,245.82,404.33,WH_045,Dallas,TX,US,2,credit_card,success,false,false,9768 Park Rd,Apt 934,Houston,TX,77004,US,express
5eb0e9a4-9ed8-48db-acb4-1c844f177215,05-Jan-2024,08:00:33,delivered,1.49,c6676d12-b0c6-4744-9948-9a20362f6ce1,david.sanchez@gmail.com,David,Sanchez,7525749697,76,F,2023-01-16,Houston,TX,PRD_095,Asus Air Conditioner Max,Electronics,Air Conditioners,Asus,314.62,441.05,WH_032,San Antonio,TX,US,9,apple_pay,success,yes,1,9331 Maple St,Apt 818,Houston,TX,77004,US,express
3acdc0c0-145d-418a-a595-44e6970dc050,2024/03/20,07:52:28,shipped,6.96,b4b1c758-a0e7-40be-8297-d1dc0a0b4317,christopher.thomas@gmail.com,Christopher,Thomas,(917) 265-9866,77,M,"Oct 09, 2021",Baltimore,MD,PRD_415,Kellogg Dairy Deluxe,Groceries,Dairy,Kellogg,18.69,38.16,WH_037,San Diego,CA,US,8,credit_card,success,false,false,8143 Cedar Ave,Apt 900,Baltimore,MD,21208,US,standard
a610bd33-66eb-4c47-99af-8e2ba9126653,14-Mar-2024,00:27:03,pending,2.71,447e0467-7e45-4a93-bb7e-8439e1c5c0bc,christopher.gonzalez@gmail.com,Christopher,Gonzalez,6256671945,47,Other,"December 31, 2021",Seattle,WA,PRD_151,H&M T-Shirt Deluxe,Apparel,T-Shirts,H&M,126.2,251.89,WH_045,Dallas,TX,US,10,credit_card,failed,no,no,1143 Oak Ave,Apt 186,Seattle,WA,98108,US,overnight
44b828e9-66ad-4731-bbf6-fd8f1ebe23fc,18 February 2024,08:34:52,delivered,8.68,28adcc37-7b8d-4b89-8ab0-f1890b6d1ff4,christopher.rivera@gmail.com,Christopher,Rivera,920-409-7498,53,F,10 January 2024,San Antonio,TX,PRD_437,Kellogg Snack Deluxe,Groceries,Snacks,Kellogg,22.93,42.98,WH_017,Houston,TX,US,10,debit_card,success,0,0,3906 Park Rd,apt 207,San Antonio,TX,78213,US,overnight
2cdfa5f9-e30c-4f96-906e-cb688e96e18e,"Feb 18, 2024",13:01:32,cancelled,5.63,99c41e00-dd74-435f-a7ba-ed4d8060ae55,christopher.king@gmail.com,Christopher,King,2485527244,38,Other,27-Aug-2022,Boston,MA,PRD_159,Puma Jean Sport,Apparel,Jeans,Puma,66.67,143.03,WH_013,Chicago,IL,US,4,credit_card,failed,true,1,9783 Maple St,APT 385,Boston,MA,02101,US,overnight
c8ac7148-bbb9-41b4-a528-d78b9819360c,"Feb 19, 2024",23:50:49,pending,7.24,a9183c06-4f8d-4638-977f-aeaf3ffb2981,charles.lopez@gmail.com,Charles,Lopez,(764) 621-1194,51,Other,23-Jan-2023,Boston,MA,PRD_141,Levi Jacket Classic,Apparel,Jackets,Levi,86.01,109.23,WH_036,San Diego,CA,US,9,paypal,FAILED,false,no,6667 Elm Dr,Apt 470|Apt 470_alt,Boston,MA,02103,US,standard
0d0bbe3b-8b3a-4c16-927b-090260706c7d,27 March 2024,09:49:38,pending,1.75,df08ad0d-def9-48a5-8831-dcbac2106085,joseph.smith@gmail.com,Joseph,Smith,+17276079897,34,M,"Sep 11, 2023",Chicago,IL,PRD_434,Pepsi Snack Sport,Groceries,Snacks,Pepsi,9.58,22.85,WH_008,Los Angeles,CA,US,5,credit_card,pending,1,1|1_alt,3799 First St,apt 73,Chicago,IL,60604,US,overnight
4ea5e521-5d19-4464-85c7-444ae768d956,"February 18, 2024",15:37:13,pending,5.78,17b42d32-e904-4455-8741-30e2a605152b,edward.robinson@gmail.com,Edward,Robinson,300-663-9114,23,Other,15 August 2022,Denver,CO,PRD_230,Colgate Medical Device Classic,Healthcare,Medical Devices,Colgate,74.5,123.89,WH_002,New York,NY,US,5,paypal,pending,pending,pending,851 Elm Dr,apt 910,Denver,CO,80210,US,standard
11fb84fd-cf57-46a6-b498-09f9394c8ec1,"Feb 12, 2024",17:18:49,shipped,4.77,cf883870-c3ea-4caf-8ec5-29c086fe1461,ronald.johnson@gmail.com,Ronald,Johnson,+17613628903,22,F,26-Aug-2023,Phoenix,AZ,PRD_147,Nike T-Shirt Classic,Apparel,T-Shirts,Nike,70.58,132.21,WH_024,Phoenix,AZ,US,5,credit_card,success,pending,pending,3765 Second Ave,Apt 8,Phoenix,AZ,85001,US,overnight
8f4867e0-3ab7-4dea-8cd4-4cacb381f2fe,"Feb 24, 2024",07:59:24,pending,2.76,9d372f64-3400-4722-ba31-c520e075726f,jeffrey.taylor@gmail.com,Jeffrey,Taylor,986.348.8504,27,M,"October 03, 2021",Charlotte,NC,PRD_282,Cetaphil Supplement Premium,Healthcare,Supplements,Cetaphil,83.9,145.4,WH_019,Houston,TX,US,1,google_pay,failed,no,0,6573 Main St,Apt 943   ,Charlotte,NC,28207,US,OVERNIGHT
8024e647-a14b-411a-bc6f-2930af270589,2024-01-17,10:11:34,pending,1.93,fc8f3b21-09db-4c0a-a6fe-8051667ba155,robert.torres@gmail.com,Robert,Torres,318.594.4114,20,Other,2023-10-08,San Diego,CA,PRD_312,Wilson Outdoor Gear,Sports,Outdoor Gear,Wilson,175.41,227.97,WH_014,Chicago,IL,US,5,credit_card,pending,true,1,9274 Second Ave,Apt 759,San Diego,CA,92101,US,overnight
bdabf61f-32aa-47f4-a978-aa58ee41e582,"March 11, 2024",00:43:27,pending,6.63,49f70d96-75c4-4e66-a859-1f6e57b6dda1,christopher.lopez@gmail.com,Christopher,Lopez,+17226561911,26,Other,2021-07-10,New York,NY,PRD_001,LG Smartphone Ultra,Electronics,Smartphones,LG,1734.03,2472.29,WH_002,New York,NY,US,6,credit_card,pending,1,true,6535 Park Rd,Apt 749,New York,NY,10004,US,overnight
a715a8b0-0b7d-4964-87f9-3af9ec1d9d78,25 January 2024,20:15:30,shipped,0.79,49154e0a-5f4b-4b06-a077-1c1ec16364cb,brian.harris@gmail.com,Brian,Harris,785-400-9589,33,M,02-Nov-2022,Columbus,OH,PRD_400,General Mills Fresh Produce Deluxe,Groceries,Fresh Produce,General Mills,10.87,23.93,WH_050,San Jose,CA,US,9,google_pay,success,0,0,5588 Cedar Ave,Apt 619,Columbus,OH,43207,US,overnight
b333f5c1-9c2f-47d5-b501-10f86eede5f7,2024-02-04,23:46:16,pending,1.99,2a2d9f60-d99d-4917-b11a-ee5f66fd3feb,william.campbell@gmail.com,William,Campbell,7056758354,59,Other,02-May-2022,San Diego,CA,PRD_139,H&M Jacket Classic,Apparel,Jackets,H&M,80.39,166.01,WH_046,San Jose,CA,US,9,paypal,pending,yes,true,5294 Elm Dr,Apt 491,San Diego,CA,92102,US,express
73f178d8-5485-4c0e-8b1d-a0bfa684f376,26 March 2024,09:42:16,cancelled,2.49,b015c5d3-e711-4dd3-b6b4-e37a2a108b24,john.gonzalez@gmail.com,John,Gonzalez,4116307381,78,Other,31 August 2022,San Jose,CA,PRD_253,Colgate Dental Care Sport,Healthcare,Dental Care,Colgate,48.5,71.78,WH_008,Los Angeles,CA,US,4,apple_pay,failed,yes,1,2238 Park Rd,  Apt 866  ,San Jose,CA,95101,US,express
a176cd86-b08f-47ff-b6c6-2aa8a0d95131,10-Feb-2024,13:13:46,shipped,8.73,d69de7a8-15e1-4a8a-88ba-d961a0dd890a,james.wright@gmail.com,James,Wright,3694719645,45,M,2021-12-08,San Diego,CA,PRD_221,Nivea First Aid,Healthcare,First Aid,Nivea,45.82,61.42,WH_032,San Antonio,TX,US,2,credit_card,success,0|0_alt,falze,541 Maple St,Apt 929,Dallas,TX,75205,US,overnight
01ea8a1f-628b-4603-8df8-27e8fa3a123a,03-Jan-2024,03:48:59,cancelled,7.25,ab156200-d6d1-4325-a84e-f3f682b2aca1,david.davis@gmail.com,David,Davis,506.229.1753,68,M,2023-09-19,Austin,TX,PRD_014,Apple Laptop Plus,Electronics,Laptops,Apple,186.6,273.59,WH_033,San Antonio,TX,US,2,google_pay,failed,pending,pending,8701 Park Rd,,Austin,TX,78712,US,standard
cc6d737d-51d6-4ab8-88fb-b5e062f4247d,2024-01-14,17:44:35,pending,2.51,843ea03d-df04-4c44-8ba5-5650c285ae0c,john.rodriguez@gmail.com,John,Rodriguez,481.650.2269,33,F,2023/12/13,Nashville,TN,PRD_228,Nivea Medical Device Deluxe,Healthcare,Medical Devices,Nivea,67.01,118.13,WH_014,Chicago,IL,US,5,apple_pay,pending,0   ,no,5582 First St,Apt 877,Nashville,TN,37210,US,standard
600af25d-4edd-42f0-80d9-edfa90d8f4ad,01-Feb-2024,02:09:55,shipped,0.92,0d335b05-93a2-4351-9a01-ac13f474bb1f,matthew.hernandez@gmail.com,Matthew,Hernandez,+16516671011,30,Other,2021/04/03,San Jose,CA,PRD_384,Spalding Recovery Sport,Sports,Recovery,Spalding,283.79,598.04,WH_007,Los Angeles,CA,US,2,google_pay,success,pending,pending,8525 Main St,Apt 217   ,San Jose,CA,95106,US,standard
7c3a41c2-23ba-425d-bda9-63a91f87953e,"February 17, 2024",00:15:04,pending,2.26,2f38ea7d-4344-4258-97e1-0b29cb5f6bab,james.rodriguez@gmail.com,James,Rodriguez,+18184701711,52,M,2024/01/02,Denver,CO,PRD_491,Kellogg Organic Food,Groceries,Organic Foods,Kellogg,20.07,26.41,WH_027,Philadelphia,PA,US,5,apple_pay,failed,1,yes,5736 Second Ave,Ap3 904,Denver,CO,80201,US,overnight
5390d53b-d05c-43be-a86b-d3be6372123c,09 January 2024,08:11:07,pending,0.52,42387cb4-6c68-46b0-be21-20f572dc10cf,mark.brown@gmail.com,Mark,Brown,406-333-6582,76,F,21-Feb-2023,Denver|Denver_alt,CO,PRD_274,Colgate Baby Care Classic,Healthcare,Baby Care,Colgate,81.24,139.48,WH_047,San Jose,CA,US,8,apple_pay,failed,false,no,5309 First St,apt 752,Columbus,OH,43205,US,overnight
55c22500-8b08-4df1-bfee-d9f3f2f2fc5a,10 January 2024,10:07:32,delivered,1.59,5dd7798c-e870-431a-aa4d-37a44da622b1,jason.martinez@gmail.com,Jason,Martinez,2942584552,58,M,04 August 2021,Philadelphia,PA,PRD_213,Cetaphil Personal Care Sport,Healthcare,Personal Care,Cetaphil,55.51,83.57,WH_026,Philadelphia,PA,US,1,credit_card,success,false,false,2163 Park Rd,Apt 525|Apt 525_alt,Philadelphia,PA,19101,US,standard
7aecd91b-a827-4dc1-9ad5-d96a986b5da8,"Feb 13, 2024",17:29:32,pending,5.32,a121b4b2-d671-4b0c-9b6a-62cf9ffcf245,james.hall@gmail.com,James,Hall,(620) 678-1887,21,  F  ,2021/09/02,Chicago,IL,PRD_444,Kellogg Beverage Deluxe,Groceries,Beverages,Kellogg,13.48,31.31,WH_026,Philadelphia,PA,US,2,credit_card|credit_card_alt,pending,true,true,7859 Maple St,Apt 108,Chicago,IL,60612,US,standard
4ec3e18a-23fb-42ad-ae3c-f8ce7e0b22ae,2024-03-20,21:39:17,pending,6.87,7aab582b-35f5-4e3a-be73-6ff325b4a034,paul.sanchez@gmail.com,Paul,Sanchez,4308487025,52,Other|Other_alt,2021/04/13,Denver,CO,PRD_066,LG Washing Machine,Electronics,Washing Machines,LG,396.37,861.22,WH_020,Houston,TX,US,3,apple_pay,failed,no,0,8919 Maple St,Apt 265,Denver,CO,80203,US,standard
69ab3f29-b1a3-4c75-8832-c87a707e8e12,15 March 2024,11:50:05,shipped,8.11,65b62fc7-703f-42af-aef4-8d54e9bba096,richard.green@gmail.com,Richard,Green,561-446-7825,60,Other,2022-08-24,Denver|Denver_alt,CO,PRD_397,Pepsi Fresh Produce Classic,Groceries,Fresh Produce,Pepsi,21.51,27.5,WH_047,San Jose,CA,US,4,credit_card,success,0,no,689 First St,Apt 993   ,Denver,CO,80203,US,overnight
99bd5251-6db8-469e-aef6-9c2df8345bb0,"February 28, 2024",12:51:12,pending,4.17,5684cc0b-f266-422d-8bbc-74995d3678bd,brian.roberts@gmail.com,Brian,Roberts,+18723402438,51,Other,"August 17, 2022",Dallas,TX   ,PRD_116,Nike Pant,Apparel,Pants,Nike,124.24,269.34,WH_045,Dallas,TX,US,6,apple_pay,pending,yes,true,2766 Oak Ave,Apt 53,Dallas,TX,75202,US,express
352383eb-b526-4db7-9b5e-1f7fc10ca0e3,"Jan 14, 2024",08:46:01,delivered,4.14,21dfb892-0c56-4213-9f5d-bbf5f9fcd13c,thomas.anderson@gmail.com,Thomas,Anderson,(217) 577-6427,80,F,"June 09, 2022",Nashville,TN,PRD_162,H&M Jean Premium,Apparel,Jeans,H&M,101.56,220.0,WH_029,Philadelphia,PA,US,1,google_pay,success,no,false,7874 Main St,Apt 919|Apt 919_alt,Chicago,IL,60614,US,overnight
